NPRI ID,Facility name,Company name,Address,City,Province,Latitude,Longitude,Emissions,Units,Facility details,Facility information,Report year
6173,Sainte Sophie Landfill,Waste Management of Canada Corporation,,Sainte Sophie,Quebec,45.7846,-73.906,0,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=096173&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/6173,2021
6185,Usine de Joliette,Graymont (QC) Inc.,1300 Notre-Dame Rue,Joliette,Quebec,46.0134,-73.4576,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=096185&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/6185,2021
6187,Usine de Marbleton,Graymont (QC) Inc.,,Marbleton,Quebec,45.6207,-71.6049,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=096187&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/6187,2021
6188,Havelock Plant,Graymont (NB) Inc.,,Havelock,New Brunswick,46,-65.3082,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=096188&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/6188,2021
6217,Mine de Mont-Wright,Arcelormittal Exploitation Minière Canada S.E.N.C.,,Fermont,Quebec,52.7643,-67.3197,0.62,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=096217&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/6217,2021
6260,Spi Boucherville,Spectra Premium Mobility Solutions Canada Ltd,,Boucherville,Quebec,45.5701,-73.4236,11.1,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=096260&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/6260,2021
6261,Spi Laval,Spectra Premium Industries Inc.,1313 Chomedey,Laval,Quebec,45.5387,-73.790059,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=096261&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/6261,2021
6262,Spi Quebec,Spectra Premium Industries Inc.,,Sainte-Foy,Quebec,46.7857,-71.3166,52.65,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=096262&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/6262,2021
6316,Fonderie Cormier - Saint-Thomas,Fonderie Cormier Inc.,,Saint-Thomas,Quebec,45.9712,-73.3704,3.7,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=096316&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/6316,2021
6349,Sacopan Plant,Masonite International Corporation,,Sacre-Coeur,Quebec,48.28048,-69.88236,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=096349&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/6349,2021
6354,Station d'Épuration de Sherbrooke,Ville de Sherbrooke,,Sherbrooke,Quebec,45.4429,-71.9317,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=096354&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/6354,2021
6355,Division Scierie Péribonka,Produits Forestiers Arbec Inc.,,L'ascension,Quebec,48.7519,-71.611,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=096355&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/6355,2021
6363,Fonderie Poitras Limitée,Fonderie Poitras,,L'Islet,Quebec,47.1109,-70.3617,95.63,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=096363&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/6363,2021
6444,Centrale de Senneterre,Société en Commandite Boralex Énergie,,Senneterre,Quebec,48.383726,-77.222996,3.6,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=096444&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/6444,2021
6504,Tolko High Level Lumber Division,Tolko Industries Ltd.,,High Level,Alberta,58.500325,-117.136628,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=096504&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/6504,2021
6517,Norbord High Level,Norbord Industries,,High Level,Alberta,58.443472,-117.21109,6.97,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=096517&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/6517,2021
6546,Scotford Upgrader and Upgrader Cogeneration,Shell Canada Energy Limited,,Fort Saskatchewan,Alberta,53.798367,-113.094411,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=096546&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/6546,2021
6578,Canadian Forces Base Suffield,Department of National Defence,393 Falaise Street,Medicine Hat,Alberta,50.4436,-110.8825,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=096578&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/6578,2021
6617,"Hinton Wood Products, A Division of West Fraser Mills Ltd.",West Fraser Mills Ltd.,,Hinton,Alberta,53.4027,-117.5993,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=096617&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/6617,2021
6647,Canadian Natural Upgrading Limited Muskeg River Mine and Jac,Canadian Natural Upgrading Ltd,,Fort McMurray,Alberta,57.3517,-111.5222,9.39,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=096647&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/6647,2021
6669,Fording River Operations,Teck Coal Limited,,Elkford,British Columbia,50.1895,-114.8793,17.63,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=096669&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/6669,2021
6671,Greenhills Operations,Teck Coal Limited,,Elkford,British Columbia,50.0843,-114.87,2.07,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=096671&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/6671,2021
6674,Coal Mountain Operations,Teck Coal Limited,,Sparwood,British Columbia,49.4988,-114.6584,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=096674&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/6674,2021
6676,17 Wing Detachment Dundurn,Department of National Defence,,Dundurn,Saskatchewan,51.8498,-106.562,0.07,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=096676&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/6676,2021
6688,Williams Lake Power Plant,Atlantic Power (Williams Lake) Limited Partnership,,Williams Lake,British Columbia,52.1608,-122.1724,119.76,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=096688&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/6688,2021
6792,Gfl Environmental Services Inc. (North Vancouver),Gfl Environmental Services Inc.,130 Forester Street,North Vancouver,British Columbia,49.3049,-123.0096,0,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=096792&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/6792,2021
6793,Gfl Environmental Services Inc. (Surrey - Anvil),Gfl Environmental Services Inc.,7720 Anvil Way,Surrey,British Columbia,49.1433,-122.8631,0,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=096793&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/6793,2021
6797,Revolution Environmental Solutions Acquisition Gp Inc. (Calg,Revolution Environmental Solutions Acquisition Gp Inc.,9611 44th Street,Calgary,Alberta,50.967696,-113.971537,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=096797&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/6797,2021
6825,Faulkner Plant,Graymont Western Canada Inc.,,Faulkner,Manitoba,51.4135,-98.765,4.07,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=096825&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/6825,2021
6826,Exshaw Plant,Graymont Western Canada Inc.,,Exshaw,Alberta,51.0682,-115.1364,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=096826&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/6826,2021
6838,Head Office / Main Plant,Doepker Industries Ltd.,,Annaheim,Saskatchewan,52.3209,-104.8186,0.16,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=096838&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/6838,2021
6879,Cfb Shilo,Department of National Defence,,Shilo,Manitoba,49.804,-99.6351,7.62,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=096879&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/6879,2021
6895,Cardinal River Operations,Teck Coal Limited,,Hinton,Alberta,53.0665,-117.4048,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=096895&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/6895,2021
6934,Cfb/Asu Wainwright,Department of National Defence,,Denwood,Alberta,52.8216,-110.8887,14.64,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=096934&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/6934,2021
7004,Rubber Solutions Division,Airboss of America Corp.,,Kitchener,Ontario,43.4514,-80.5104,0.02,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=097004&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/7004,2021
7041,Bruce Power,Bruce Power LP,,Tiverton,Ontario,44.3289,-81.5916,9.1,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=097041&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/7041,2021
7051,Holloway Mine Site,St Andrew Goldfields Ltd. /Kirkland Lake Gold Ltd,,Cochrane Dist.,Ontario,48.5232,-79.7467,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=097051&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/7051,2021
7072,Index Energy - Ajax Steam Plant,Index Energy Ajax Corporation,170 Mills Road,Ajax,Ontario,43.8474,-79.0249,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=097072&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/7072,2021
7116,"Airborn Flexible Circuits, Inc.","Airborn Flexible Circuits, Inc.",,Toronto,Ontario,43.7117,-79.3125,0.28,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=097116&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/7116,2021
7133,"Handy & Harman of Canada, Ltd.","Handy & Harman of Canada, Ltd.",290 Carlingview Drive,Toronto,Ontario,43.6897,-79.5978,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=097133&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/7133,2021
7135,Opta Waterdown Inc.,Opta Waterdown Inc.,,Waterdown,Ontario,43.3483,-79.8955,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=097135&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/7135,2021
7161,Etratech Inc.,Etratech Inc.,1047 Cooke Boulevard,Burlington,Ontario,43.3094,-79.8528,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=097161&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/7161,2021
7170,Norbord Barwick,Norbord Inc.,,Barwick,Ontario,48.6429,-93.9712,59.13,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=097170&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/7170,2021
7257,Agc Automotive Canada,AGC Automotive Canada Inc.,,Bradford,Ontario,44.134,-79.5565,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=097257&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/7257,2021
7294,Cfb/ Asu Kingston,Department of National Defence,,Kingston,Ontario,44.2427,-76.4317,0.21,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=097294&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/7294,2021
7321,Dana Oakville Xl,Dana Canada Corp.,1400 Advance Road,Oakville,Ontario,43.4241,-79.7167,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=097321&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/7321,2021
7325,John Zubick Ltd.,John Zubick Ltd.,,London,Ontario,42.9859,-81.1675,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=097325&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/7325,2021
7350,"Pittsburgh Glass Works, Ulc - Alliston","Pittsburgh Glass Works, ULC",222 Church Street South,Alliston,Ontario,44.14543,-79.86753,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=097350&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/7350,2021
7369,Impala Canada Ltd.,Impala Canada Ltd.,,Thunder Bay,Ontario,49.1593,-89.6167,23.06,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=097369&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/7369,2021
7413,Water Pollution Control Centre,City of Brockville (Corporation of The),,Brockville,Ontario,44.6015,-75.6642,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=097413&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/7413,2021
7426,Mckenzie Lumber Inc.,Mckenzie Lumber Inc.,120 the Mill Road,Hudson,Ontario,50.0916,-92.1964,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=097426&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/7426,2021
7599,4th Canadian Division Training Centre,Department of National Defence,,Meaford,Ontario,44.6062,-80.6573,3.97,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=097599&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/7599,2021
7602,Dsg-Canusa,Shawcor Ltd.,,Toronto,Ontario,43.7074,-79.5701,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=097602&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/7602,2021
7605,Brampton,Triple M Metal LP,,Brampton,Ontario,43.738101,-79.668608,49.29,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=097605&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/7605,2021
7629,Clarkson Wastewater Treatment Facility,Ontario Clean Water Agency,,Mississauga,Ontario,43.4926,-79.6181,0.04,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=097629&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/7629,2021
7641,4 Cdsb - Garrison Petawawa,Department of National Defence,,Petawawa,Ontario,45.9098,-77.2893,13.36,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=097641&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/7641,2021
7650,Winona Rifle Range (4 Cdsg),Department of National Defence,,Grimsby,Ontario,43.2148,-79.618,1.25,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=097650&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/7650,2021
7651,4 Cdsb / Bs 4 Div C Petawawa - Ctse Cedar Springs Rta,Dnd/ Mdn,,Cedar Springs,Ontario,42.2702,-82.0277,0.5,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=097651&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/7651,2021
7692,Stanpac Inc.,Stanpac,,Smithville,Ontario,43.1064,-79.5373,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=097692&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/7692,2021
7830,K.C. Recycling - Trail,K-C Recycling Ltd.,,Trail,British Columbia,49.0436,-117.6044,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=097830&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/7830,2021
7837,General Vokes Range,Department of National Defence,,Chilliwack,British Columbia,49.0775,-121.6868,0.02,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=097837&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/7837,2021
7838,Elkview Operations,Teck Coal Limited,,Sparwood,British Columbia,49.7496,-114.865,3.56,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=097838&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/7838,2021
7839,Line Creek Operations,Teck Coal Limited,,Sparwood,British Columbia,49.8844,-114.8528,0.03,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=097839&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/7839,2021
7840,West Fraser Mills - Quesnel Sawmill,Williams Lake Lumber (Div of West Fraser Mills Ltd.),,Quesnel,British Columbia,52.99718,-122.50461,1.35,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=097840&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/7840,2021
7843,Heffley Creek Division,Tolko Industries Ltd.,,Kamloops,British Columbia,50.84048,-120.27683,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=097843&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/7843,2021
7876,19 Wing Comox,Department of National Defence,,Lazo,British Columbia,49.6617,-124.9133,0.02,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=097876&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/7876,2021
7913,Als North Vancouver,ALS Canada Ltd.,2103 Dollarton Highway,North Vancouver,British Columbia,49.3074,-123.0405,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=097913&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/7913,2021
7932,"Quesnel Plywood, A Division of West Fraser Mills Ltd.",Williams Lake Lumber (Div of West Fraser Mills Ltd.),,Quesnel,British Columbia,52.94626,-122.4882,14.31,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=097932&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/7932,2021
7933,"Williams Lake Plywood, A Division of West Fraser Mills Ltd.",Williams Lake Lumber (Div of West Fraser Mills Ltd.),,Williams Lake,British Columbia,52.1541,-122.1716,9.02,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=097933&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/7933,2021
8030,Cape Breton University,Cape Breton University,1250 Grand Lake Road,Sydney,Nova Scotia,46.171,-60.0932,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=098030&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/8030,2021
8078,Caribou Mine,Trevali Mining (New Brunswick) Ltd.,,Bathurst,New Brunswick,47.5649,-66.2924,570.75,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=098078&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/8078,2021
8505,Hôpital Notre-Dame,Hôpital Notre-Dame du Chum,1560 Sherbrook Est Rue,Montrtéal,Quebec,45.5259,-73.5629,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=098505&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/8505,2021
8506,Hôtel-Dieu,Centre Hospitalier de l'Université de Montréal,,Montréal,Quebec,45.5136,-73.5779,0.01,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=098506&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/8506,2021
8539,Usine de Fabrication,Premier Tech Technologies Ltd.,103 des Technologies Street,Riviere-du-Loup,Quebec,47.806879,-69.489311,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=098539&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/8539,2021
8569,Scierie de Port-Cartier,Produits Forestiers Arbec Inc.,,Port-Cartier,Quebec,50.02523,-66.81961,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=098569&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/8569,2021
8578,Cfb Bagotville,Department of National Defence,,Alouette,Quebec,48.3411,-70.987,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=098578&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/8578,2021
8599,Cimenterie Kilmar,Lehigh Hanson Materials Ltd.,1235 Chemin Kilmar Chemin Nord,Grenville-sur-la-Rouge,Quebec,45.7683,-74.6141,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=098599&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/8599,2021
8638,Hôpital Saint-Luc,Hôpital Notre-Dame du Chum,1058 Saint-Denis Rue,Montréal,Quebec,45.5122,-73.5571,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=098638&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/8638,2021
8660,St-Canut Facility,Covia Canada Ltd.,,"St-Canut, Mirabel",Quebec,45.7288,-74.0293,0.02,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=098660&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/8660,2021
8683,Arcelormittal Laprairie,ArcelorMittal la Prairie,1975 J.M. Langlois,La Prairie,Quebec,45.3978,-73.5023,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=098683&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/8683,2021
8684,Selenis Canada Inc,Compagnie Selenis Canada Inc.,,Montréal-Est,Quebec,45.6339,-73.521,0.07,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=098684&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/8684,2021
8719,Mine Lac Herbin et Concentrateur Aurbel,Corporation Minière Alexis,1900 Brador Chemin,Val-D'Or,Quebec,48.1368,-77.6467,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=098719&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/8719,2021
8757,Division Goldex,Agnico-Eagle Mines Lted,,Val-D'Or,Quebec,48.0923,-77.874,2.5,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=098757&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/8757,2021
8759,St-Jérôme,Mueller Canada,230 Castonguay,St-Jérôme,Quebec,45.77742,-74.0121,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=098759&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/8759,2021
8779,Ball Advanced Aluminum Technologies Canada Inc.,Ball Advanced Aluminum Technologies Holding Canada Inc.,,Sherbrooke,Quebec,45.3912,-71.9271,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=098779&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/8779,2021
8783,Mine du Lac Bloom,Minerai de Fer Québec Inc.,,Fermont,Quebec,52.8383,-67.2761,14.67,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=098783&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/8783,2021
8803,Mine Éléonore,Goldcorp Canada Ltd,,Rouyn-Noranda,Quebec,52.7003,-76.0775,0.01,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=098803&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/8803,2021
10010,Eagle River Mine & Mill Complex,Wesdome Gold Mines Ltd.,,Wawa,Ontario,48.1045,-85.4302,0.1,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0910010&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/10010,2021
10082,Tempo Aerospace Inc.,Tempo Aerospace Inc,,Toronto,Ontario,43.7613,-79.5543,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0910082&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/10082,2021
10100,Eacom Elk Lake Sawmill,EACOM Timber Corporation,,Elk Lake,Ontario,47.7257,-80.3391,128.42,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0910100&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/10100,2021
10102,Parker Hannifin Grimsby,Parker Hannifin (Canada) Ltd.,4635 Durham Road,Grimsby,Ontario,43.1817,-79.5067,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0910102&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/10102,2021
10153,Kidd Mine Site,Glencore Canada Corporation,,Timmins,Ontario,48.687,-81.3701,61.12,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0910153&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/10153,2021
10160,Newalta Corporation (Brantford Division),Newalta Corporation,112 Adams Boulevard,Brantford,Ontario,43.1627,-80.2245,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0910160&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/10160,2021
10163,Adelaide Pollution Control Plant,Corporation of the City of London,,London,Ontario,43.0162,-81.2483,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0910163&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/10163,2021
10164,Pottersburg Pollution Control Plant,Corporation of the City of London,,London,Ontario,42.9734,-81.1792,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0910164&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/10164,2021
10166,Vauxhall Pollution Control Plant,Corporation of the City of London,,London,Ontario,42.9736,-81.2051,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0910166&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/10166,2021
10201,Creighton Mine,Vale Canada Limited,,Lively,Ontario,46.4729,-81.1854,5.65,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0910201&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/10201,2021
10202,Garson Mine,Vale Canada Limited,,Garson,Ontario,46.5667,-80.8562,1.83,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0910202&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/10202,2021
